id_left,title_left,category_left,description_left,id_right,title_right,category_right,description_right
239127," ""Logitech MK520 Wireless Keyboard and Mouse Combo â€” Mouse, Long Battery Life, Secure 2.4GHz Connectivity""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The Logitech MK520 Wireless Keyboard and Mouse Combo provides the functionality of a full-size keyboard with a stylish and streamlined design. The combo includes a Logitech K520 wireless keyboard and an M310 wireless mouse. Itâ€™s perfect for both the home and office.   The included M310 wireless mouse is full-size and works well in either hand. It was precision-engineered to feel great even after hours of use.  Tired of short battery life and continually having to charge your devices? The MK520 combo has a seriously long battery life. The K520 wireless keyboard lasts for up to 3 years and the M310 wireless mouse for 18 months between battery charges, using smart battery power management.  Easily connect to your computer using the included Logitech Unifying receiver. Plug it into your computer and youâ€™re ready to work without any lengthy installation processes.    Have all the functionality of wireless connectivity without putting your information at risk. The MK520 uses 128-bit AES encryption and a 2.4GHz signal to keep your information safe.""@en-US ",17393486," ""Logitech MK270 Wireless Keyboard and Mouse Combo â€” Included, 2.4GHz Dropout-Free Connection, Long Battery Life""@en-US ""Computer Accessories & Peripherals - Page 3 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The stylish Logitech MK270 Wireless Keyboard and Mouse Combo is perfect for the home office or workplace. Ditch the touchpad for this full-size keyboard and mouse.   Easily connect using Logitechâ€™s plug-and-forget receiverâ€”just plug it into the USB port, and youâ€™re ready to work. Thereâ€™s no lengthy installation procedure to slow you down. When youâ€™re on the move, the receiver stores comfortably inside the mouse.   Both the keyboard and mouse included in the MK270 combo use wireless 2.4GHz connectivity to provide seamless, interruption-free use. Use the keyboard within a 10 m range without dropouts or keyboard lag. All of your information is securely transmitted to your computer using 128-bit AES encryption.    Work for longer with the MK270â€™s long battery life. The keyboard can be used for up to 24 months, and the mouse for 12 months, without replacing batteries.  The Logitech MK270 keyboard includes 8 hotkeys that are programmable to your most-used applications to boost your productivity.""@en-US "
239127," ""Logitech MK520 Wireless Keyboard and Mouse Combo â€” Mouse, Long Battery Life, Secure 2.4GHz Connectivity""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The Logitech MK520 Wireless Keyboard and Mouse Combo provides the functionality of a full-size keyboard with a stylish and streamlined design. The combo includes a Logitech K520 wireless keyboard and an M310 wireless mouse. Itâ€™s perfect for both the home and office.   The included M310 wireless mouse is full-size and works well in either hand. It was precision-engineered to feel great even after hours of use.  Tired of short battery life and continually having to charge your devices? The MK520 combo has a seriously long battery life. The K520 wireless keyboard lasts for up to 3 years and the M310 wireless mouse for 18 months between battery charges, using smart battery power management.  Easily connect to your computer using the included Logitech Unifying receiver. Plug it into your computer and youâ€™re ready to work without any lengthy installation processes.    Have all the functionality of wireless connectivity without putting your information at risk. The MK520 uses 128-bit AES encryption and a 2.4GHz signal to keep your information safe.""@en-US ",11152603," ""Logitech MK550 Wireless Wave Keyboard and Mouse Combo â€” Includes Mouse, Long Battery Life, Ergonomic Design""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The Logitech MK550 Wireless Wave Keyboard and Mouse uses an ergonomic wave design for more natural typing when working. The Logitech Constant Curve layout is similar to regular keyboards but eases the stress on your wrists and allows for more comfortable working. There are also 18 programmable keys that allow for rapid navigation to applications you use frequently.  The integrated palm rest and adjustable keyboard height help reduce wrist fatigue and make it easier to type for longer periods of time without strain.  Say goodbye to your micro-mouse or touchpad. The MK550 includes a precision-laser mouse for faster navigation and detailed work.  The Logitech MK550 Wireless Wave Keyboard and Mouse Combo will have you working for longer with ease. The keyboard has a 3-year battery life, and the mouse has a 2-year battery life.   Setup is simpleâ€”just plug in the Logitech Unifying receiver and youâ€™re ready to go. Your keystrokes are safe with built-in 128-bit AES-grade encryption. Keystroke dropouts and keyboard lag are a thing of the past with the built-in 2.4GHz wireless signal.""@en-US "
239127," ""Logitech MK520 Wireless Keyboard and Mouse Combo â€” Mouse, Long Battery Life, Secure 2.4GHz Connectivity""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The Logitech MK520 Wireless Keyboard and Mouse Combo provides the functionality of a full-size keyboard with a stylish and streamlined design. The combo includes a Logitech K520 wireless keyboard and an M310 wireless mouse. Itâ€™s perfect for both the home and office.   The included M310 wireless mouse is full-size and works well in either hand. It was precision-engineered to feel great even after hours of use.  Tired of short battery life and continually having to charge your devices? The MK520 combo has a seriously long battery life. The K520 wireless keyboard lasts for up to 3 years and the M310 wireless mouse for 18 months between battery charges, using smart battery power management.  Easily connect to your computer using the included Logitech Unifying receiver. Plug it into your computer and youâ€™re ready to work without any lengthy installation processes.    Have all the functionality of wireless connectivity without putting your information at risk. The MK520 uses 128-bit AES encryption and a 2.4GHz signal to keep your information safe.""@en-US ",10001134," ""442992-B21 HP Xeon E5335 2.0GHz DL140 G3"" ""Null""",Computers_and_Accessories," ""Description:HP Intelï¿½ Xeonï¿½ E5335 DL140 G3(2.00GHz/4-core/8MB/80W)Full Processor Option KitPart Number(s)Manufacturer Part# 442992-B21"""
239127," ""Logitech MK520 Wireless Keyboard and Mouse Combo â€” Mouse, Long Battery Life, Secure 2.4GHz Connectivity""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The Logitech MK520 Wireless Keyboard and Mouse Combo provides the functionality of a full-size keyboard with a stylish and streamlined design. The combo includes a Logitech K520 wireless keyboard and an M310 wireless mouse. Itâ€™s perfect for both the home and office.   The included M310 wireless mouse is full-size and works well in either hand. It was precision-engineered to feel great even after hours of use.  Tired of short battery life and continually having to charge your devices? The MK520 combo has a seriously long battery life. The K520 wireless keyboard lasts for up to 3 years and the M310 wireless mouse for 18 months between battery charges, using smart battery power management.  Easily connect to your computer using the included Logitech Unifying receiver. Plug it into your computer and youâ€™re ready to work without any lengthy installation processes.    Have all the functionality of wireless connectivity without putting your information at risk. The MK520 uses 128-bit AES encryption and a 2.4GHz signal to keep your information safe.""@en-US ",16554038," ""WD Blue 500GB 2.5"" SATA 6Gbps Solid State Drive (WDS500G1B0A)""@en ""▷ WD (WDS500G1B0A) | OcUK""@en",Computers_and_Accessories,"""WDS500G1B0A - WD Blue PC SSD 2.5”/7mm cased, SATA III - 6Gb/s, Read 545MB/s, Write 525MB/s, 100k/80k IOPS""@en "
239127," ""Logitech MK520 Wireless Keyboard and Mouse Combo â€” Mouse, Long Battery Life, Secure 2.4GHz Connectivity""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""The Logitech MK520 Wireless Keyboard and Mouse Combo provides the functionality of a full-size keyboard with a stylish and streamlined design. The combo includes a Logitech K520 wireless keyboard and an M310 wireless mouse. Itâ€™s perfect for both the home and office.   The included M310 wireless mouse is full-size and works well in either hand. It was precision-engineered to feel great even after hours of use.  Tired of short battery life and continually having to charge your devices? The MK520 combo has a seriously long battery life. The K520 wireless keyboard lasts for up to 3 years and the M310 wireless mouse for 18 months between battery charges, using smart battery power management.  Easily connect to your computer using the included Logitech Unifying receiver. Plug it into your computer and youâ€™re ready to work without any lengthy installation processes.    Have all the functionality of wireless connectivity without putting your information at risk. The MK520 uses 128-bit AES encryption and a 2.4GHz signal to keep your information safe.""@en-US ",12533777," ""AMD A8-7650K 3.3GHz""@es 3.3GHz |PcComponentes ""@es",Computers_and_Accessories,
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",-3495314," ""Buy Online | WD Red WD 20 EFRXx 2 TB Desktop Internal Hard Drive Price in India""@en-US",Computers_and_Accessories,"""
WD Red WD 20 EFRXx 2 T Desktop Internal Hard Drive
""@en-US "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",1448856," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 1TB""@en 6Gb/s 1TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",10202523," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en ""WD20EFRX - WD 6Gb/s 2TB | CPC Ireland""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",8822055," ""ST31000524NS Seagate 1-TB 7.2K 3.5 3G SATA HDD"" ""Null""",Computers_and_Accessories," ""Description:Seagate Constellation ES 1TB Hot-Plug Serial ATA (SATA) NCQ 3.0GB/s 7200RPM 3.5-inch 32MB Hard DrivePart Number(s) Seagate Model# ST31000524NS"""
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",15721353," ""SanDisk Z400s - solid state drive 256 GB SATA 6Gb/s"" "" SanDisk 6Gb/s SD8SNAT-256G-1122 Solid State Drives (SSDs) CDWG.com",Computers_and_Accessories,"""The SanDisk Z400s SSD delivers the performance, capacities, and form factors ideal for replacing HDDs in embedded and mainstream computing platforms. It can outperform HDDs by a factor of 20, while providing 5x the reliability at 1/20th the power consumption."" "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",14648998," ""Lenovo Gen5 Enterprise Easy Swap - hard drive 1 TB SATA 6Gb/s"" "" Lenovo 6Gb/s 4XB0F28708 Solid State Drives (SSDs) CDWG.com",Computers_and_Accessories,"""ThinkServer always meets the demand on performance enhancement and feature enablement by continuous improvement on products and options. Upgrading your systems with the new options will bring you great values with flexibility, scalability, field-proven reliability."" "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",3495314," ""Buy Online | WD Red WD20EFRX 2TB Desktop Internal Hard Drive Price in India""@en-US",Computers_and_Accessories,"""
	WD Red WD20EFRX 2TB Desktop Internal Hard Drive
""@en-US "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",10137997," ""Kingston Technology DataTraveler microDuo 3C 32GB""@en-GB 32GB | DTDUO3C/32GB""@en-GB",Computers_and_Accessories,
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",8512655," ""487364-001 DL580 G5 4-Core E7440 2.4GHz/16MB 4P 8GB"", ""Null"" Price 487364-001"" 8GB Wholesale 487364-001",Computers_and_Accessories,"""Description: rack-mountable - 4U - 4-way - 4 x Xeon E7440 2.4 GHz - RAM 8 GB SAS Hot-Swap 2.5-inch - no HDD - DVD - ATI ES1000 - Gigabit Ethernet HP Part# 487364-001 "" "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",4669638," ""Asus ROG Strix Z270G Gaming Intel Z270 (Socket 1151) DDR4 Micro ATX Motherboard""@en ""▷ Asus Mi… | OcUK""@en",Computers_and_Accessories,"""Skylake/Kabylake, DDR4 2133-3866, 2x PCIEx16, 2x PCIEx1, 2x M.2, 6x SATA 6Gb/s, 1x USB 3.1 TypeC, 2x USB3.1, 6x USB3.0, 6x USB2.0, SLI/Crossfire, Intel LAN, WiFi, Bluetooth""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",9220866," ""Kingston Fury Black 64GB (4x16GB) DDR4 PC4-17000C14 2133MHz Dual/Quad Channel Kit (HX421C14FBK4/64)""@en ""▷ Kingston … | OcUK""@en",Computers_and_Accessories,"""2133MHz RAM Speed, CAS 14-14-14-31 Timings, 1.20-1.25v VDIMM, Lifetime Warranty with OcUK.""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",13919232," ""Kingston 16GB DataTraveler SE9 G2 USB 3.0 Flash Drive (DTSE9G2/16GB)""@en ""▷ Kingston (DTSE9… | OcUK""@en",Computers_and_Accessories,"""Its stylish capless design means there's no cap to lose and its ultra-small form factor fits any lifestyle. DataTraveler SE9 G2 now offers fast USB 3.0 speeds to save time when transferring files.""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",6428629," ""Intel X520-DA2 Dual Port Gigabit SFP Ethernet Server Adaptor Optical PCI-Express Full Height""@en Height LN38964 - E10G42BTDABLK | SCAN UK""@en",Computers_and_Accessories,"""2 Port Intel E10G42BTDA 10 Gigabit SFP Ethernet Server Adaptor Optical PCI-Express Full Height Bracket only              ""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",8501437," ""HP Chromebook 14 G4 - 14"" Celeron N2940 4 GB RAM 32 SSD US""@en OETC Consortium Store""@en",Computers_and_Accessories,"""
                            HP Chromebook 14 G4 - Celeron N2940 / 1.83 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 14"" 1920 x 1080 (Full HD) - HD Graphics - Wi-Fi - kbd: US
                        ""@en "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",1656083," ""Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit"" Kit | CMSX8GX3M2A1600C9""",Computers_and_Accessories,"""Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit"" "
235116," ""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en",Computers_and_Accessories,"""High capacity 3.5"" hard drive that has been designed and extensively tested for the demanding system requirements of home and small office NAS applications in 24/7 operating environments.""@en ",2910457," ""Acer Predator G276HLI Zwart - Prijzen ""@NL Tweakers""@NL",Computers_and_Accessories,
